target_id	length	eff_length	est_counts	tpm
CPERKG00000002506.1	948	731.907	1815.02	29.8681
CPERKG00000002507.1	1221	1004.91	5314	63.6912
CPERKG00000002508.1	1586	1369.91	3497	30.746
CPERKG00000002509.1	1359	1142.91	160.842	1.69501
CPERKG00000002510.1	1359	1142.91	302.311	3.18585
CPERKG00000002511.1	1359	1142.91	5.2957	0.055808
CPERKG00000002512.1	1086	869.907	5	0.0692278
CPERKG00000002513.1	2061	1844.91	12	0.0783412
CPERKG00000002514.1	1602	1385.91	1186.55	10.3118
CPERKG00000002515.1	1729	1512.91	1438	11.448
CPERKG00000002516.1	2330	2113.91	5371	30.6022
CPERKG00000002517.1	726	510.401	144040	3399.03
CPERKG00000002518.1	2934	2717.91	1857	8.22926
CPERKG00000002519.1	1413	1196.91	855	8.60378
CPERKG00000002520.1	1255	1038.91	20171.4	233.853
CPERKG00000002521.1	4489	4272.91	4694	13.2313
CPERKG00000002522.1	2727	2510.91	0	0
CPERKG00000002523.1	2093	1876.91	1532	9.83104
CPERKG00000002524.1	1165	948.907	13144	166.835
CPERKG00000002525.1	1591	1374.91	979	8.57616
CPERKG00000002526.1	1292	1075.91	51250	573.724
CPERKG00000002527.1	5075	4858.91	4914	12.1809
CPERKG00000002528.1	3072	2855.91	0	0
CPERKG00000002529.1	1068	851.907	901	12.7384
CPERKG00000002530.1	824	607.969	1911	37.8584
CPERKG00000002531.1	1710	1493.91	6692	53.953
CPERKG00000002532.1	3513	3296.91	6637	24.2465
CPERKG00000002533.1	327	142.47	909	76.8466
CPERKG00000002534.1	762	546.087	1407	31.0324
CPERKG00000002535.1	3234	3017.91	3557	14.1959
CPERKG00000002536.1	1404	1187.91	1296	13.1403
CPERKG00000002537.1	663	448.21	387	10.3995
CPERKG00000002538.1	1143	926.907	3220	41.8411
CPERKG00000002539.1	2796	2579.91	5427	25.3361
CPERKG00000002540.1	2496	2279.91	41692	220.252
CPERKG00000002541.1	1452	1235.91	0	0
CPERKG00000002542.1	3363	3146.91	4409	16.8748
CPERKG00000002543.1	1499	1282.91	3622	34.0045
CPERKG00000002544.1	564	352.067	3933	134.55
CPERKG00000002545.1	498	289.696	46	1.91249
CPERKG00000002546.1	909	692.907	104	1.80776
CPERKG00000002547.1	1014	797.907	3264.39	49.2758
CPERKG00000002548.1	3923	3706.91	19524	63.4367
CPERKG00000002549.1	5348	5131.91	14572	34.1998
CPERKG00000002550.1	1677	1460.91	15470	127.541
CPERKG00000002551.1	1605	1388.91	8584	74.4389
CPERKG00000002552.1	519	309.422	0	0
CPERKG00000002553.1	2682	2465.91	552.513	2.69867
CPERKG00000002554.1	1161	944.907	14377.5	183.264
CPERKG00000002555.1	5875	5658.91	5070	10.7909
CPERKG00000002556.1	387	191.085	0	0
CPERKG00000002557.1	658	443.254	10212	277.486
CPERKG00000002558.1	1960	1743.91	2585	17.8534
CPERKG00000002559.1	1004	787.907	5325	81.4007
CPERKG00000002560.1	2118	1901.91	1407	8.91022
CPERKG00000002561.1	2439	2222.91	5087	27.5628
CPERKG00000002562.1	2730	2513.91	663	3.17649
CPERKG00000002563.1	1278	1061.91	3503	39.7317
CPERKG00000002564.1	3378	3161.91	7111.72	27.09
CPERKG00000002565.1	1227	1010.91	455.281	5.42441
CPERKG00000002566.1	1827	1610.91	12454.1	93.1163
CPERKG00000002567.1	474	268.151	6294.89	282.743
CPERKG00000002568.1	1704	1487.91	620	5.01879
CPERKG00000002569.1	1110	893.907	115	1.54949
CPERKG00000002570.1	409	210.363	13176	754.394
CPERKG00000002571.1	1737	1520.91	7007	55.4898
CPERKG00000002572.1	1789	1572.91	22547	172.651
CPERKG00000002573.1	1715	1498.91	36060	289.757
CPERKG00000002574.1	916	699.907	40883	703.535
CPERKG00000002575.1	2007	1790.91	2271	15.2731
CPERKG00000002576.1	911	694.907	204	3.53579
CPERKG00000002577.1	4651	4434.91	1855	5.03782
CPERKG00000002578.1	1604	1387.91	3504.84	30.4152
CPERKG00000002579.1	1785	1568.91	7330.16	56.273
CPERKG00000002580.1	1214	997.907	13129	158.462
CPERKG00000002581.1	858	641.907	9965	186.977
CPERKG00000002582.1	4077	3860.91	2446	7.63046
CPERKG00000002583.1	2568	2351.91	9910	50.7501
CPERKG00000002584.1	1821	1604.91	2100	15.7599
CPERKG00000002585.1	683	467.892	511	13.154
CPERKG00000002586.1	1018	801.907	4947	74.3022
CPERKG00000002587.1	1267	1050.91	5871	67.287
CPERKG00000002588.1	1730	1513.91	31274	248.81
CPERKG00000002589.1	1043	826.907	1931	28.1261
CPERKG00000002590.1	1635	1418.91	48270	409.739
CPERKG00000002591.1	1205	988.907	2399	29.2185
CPERKG00000002592.1	1802	1585.91	5993	45.5145
CPERKG00000002593.1	1673	1456.91	4496	37.1688
CPERKG00000002594.1	921	704.907	207	3.53689
CPERKG00000002595.1	880	663.907	55	0.997789
CPERKG00000002596.1	1700	1483.91	2424	19.6748
CPERKG00000002597.1	1287	1070.91	170	1.91197
CPERKG00000002598.1	1849	1632.91	349.198	2.57569
CPERKG00000002599.1	1787	1570.91	2165.8	16.6055
CPERKG00000002600.1	2008	1791.91	553	3.71701
CPERKG00000002601.1	1156	939.907	27618.3	353.912
CPERKG00000002602.1	1562	1345.91	5376.69	48.1153
CPERKG00000002603.1	4659	4442.91	9936.99	26.9384
CPERKG00000002604.1	3801	3584.91	1491.01	5.0094
CPERKG00000002605.1	2194	1977.91	9893	60.2429
CPERKG00000002606.1	4060	3843.91	14489	45.3993
CPERKG00000002607.1	2712	2495.91	0	0
CPERKG00000002608.1	3818	3601.91	2587	8.65062
CPERKG00000002609.1	417	217.276	1390	77.0526
CPERKG00000002610.1	983	766.907	3937.34	61.8363
CPERKG00000002611.1	903	686.907	118.66	2.08061
CPERKG00000002612.1	585	372.445	2216	71.6624
CPERKG00000002613.1	1863	1646.91	2257	16.5062
CPERKG00000002614.1	1589	1372.91	1612	14.1419
CPERKG00000002615.1	2945	2728.91	5487	24.2175
CPERKG00000002616.1	1437	1220.91	1157	11.4139
CPERKG00000002617.1	2079	1862.91	3017	19.506
CPERKG00000002618.1	1426	1209.91	4152.38	41.336
CPERKG00000002618.2	1415	1198.91	73.6168	0.739562
CPERKG00000002619.1	2037	1820.91	1819	12.0317
CPERKG00000002620.1	1686	1469.91	390	3.19564
CPERKG00000002621.1	1436	1219.91	215	2.12273
CPERKG00000002622.1	1644	1427.91	13407	113.088
CPERKG00000002623.1	1314	1097.91	1059	11.6175
CPERKG00000002624.1	1686	1469.91	6471	53.0231
CPERKG00000002625.1	1291	1074.91	1773	19.8665
CPERKG00000002626.1	942	725.907	6378	105.825
CPERKG00000002627.1	976	759.907	33	0.523043
CPERKG00000002628.1	2122	1905.91	7164	45.2728
CPERKG00000002629.1	2641	2424.91	4510	22.4009
CPERKG00000002630.1	1489	1272.91	3018	28.5566
CPERKG00000002631.1	3336	3119.91	3944.35	15.2271
CPERKG00000002632.1	2794	2577.91	968	4.52264
CPERKG00000002633.1	1768	1551.91	67703	525.443
CPERKG00000002634.1	5939	5722.91	8238	17.3376
CPERKG00000002635.1	462	257.339	352	16.4748
CPERKG00000002636.1	642	427.648	1	0.0281642
CPERKG00000002637.1	3161	2944.91	3979	16.2737
CPERKG00000002638.1	665	450.165	116	3.10363
CPERKG00000002639.1	1871	1654.91	1480.66	10.7762
CPERKG00000002639.2	1867	1650.91	16.3356	0.119178
CPERKG00000002640.1	3152	2935.91	3041.74	12.4785
CPERKG00000002641.1	1449	1232.91	2302.26	22.4909
CPERKG00000002642.1	2541	2324.91	15212	78.8072
CPERKG00000002643.1	858	641.907	10170	190.823
CPERKG00000002644.1	1345	1128.91	3509	37.4377
CPERKG00000002645.1	5775	5558.91	6480.47	14.0411
CPERKG00000002646.1	1818	1601.91	641.525	4.82347
CPERKG00000002647.1	4594	4377.91	3664	10.0803
CPERKG00000002648.1	1148	931.907	4643	60.0081
CPERKG00000002649.1	624	410.029	5553	163.116
CPERKG00000002650.1	2373	2156.91	46988	262.385
CPERKG00000002651.1	1106	889.907	428	5.79272
CPERKG00000002652.1	964	747.907	3226	51.9518
CPERKG00000002653.1	1263	1046.91	976	11.2286
CPERKG00000002654.1	1803	1586.91	2870	21.7828
CPERKG00000002655.1	2276	2059.91	3272	19.1315
CPERKG00000002656.1	2008	1791.91	7185	48.2942
CPERKG00000002657.1	3046	2829.91	7189	30.5971
CPERKG00000002658.1	1794	1577.91	237	1.80905
CPERKG00000002659.1	1899	1682.91	1032	7.38589
CPERKG00000002660.1	603	389.794	2970	91.7708
CPERKG00000002661.1	1365	1148.91	1723	18.0628
CPERKG00000002662.1	2730	2513.91	7766	37.2076
CPERKG00000002663.1	2446	2229.91	1595	8.61504
CPERKG00000002664.1	2503	2286.91	7058	37.1721
CPERKG00000002665.1	1470	1253.91	10419	100.079
CPERKG00000002666.1	3117	2900.91	1023	4.24742
CPERKG00000002667.1	1028	811.907	1415	20.991
CPERKG00000002668.1	3376	3159.91	1958	7.46315
CPERKG00000002669.1	2726	2509.91	479	2.29859
CPERKG00000002670.1	2154	1937.91	550	3.41832
CPERKG00000002671.1	1941	1724.91	1384	9.66393
CPERKG00000002672.1	2108	1891.91	17115.9	108.964
CPERKG00000002673.1	1254	1037.91	297.092	3.44759
CPERKG00000002674.1	1241	1024.91	6243.45	73.3709
CPERKG00000002675.1	1406	1189.91	3833.55	38.8036
CPERKG00000002676.1	1002	785.907	1880	28.8118
CPERKG00000002677.1	885	668.907	2494	44.907
CPERKG00000002678.1	1458	1241.91	27302	264.782
CPERKG00000002679.1	2144	1927.91	20054	125.285
CPERKG00000002680.1	1803	1586.91	1470	11.157
CPERKG00000002681.1	744	528.14	3421	78.0167
CPERKG00000002682.1	234	77.0512	109906	17180.1
CPERKG00000002683.1	1540	1323.91	1933	17.5856
CPERKG00000002684.1	813	597.029	7855	158.465
CPERKG00000002685.1	913	696.907	17919	309.687
CPERKG00000002686.1	2336	2119.91	2560	14.5448
CPERKG00000002687.1	1828	1611.91	66802.8	499.158
CPERKG00000002688.1	1086	869.907	1927.21	26.6833
CPERKG00000002689.1	696	480.751	24439	612.276
CPERKG00000002690.1	2512	2295.91	8181	42.9176
CPERKG00000002691.1	612	398.516	0	0
CPERKG00000002692.1	853	636.907	5826	110.174
CPERKG00000002693.1	567	354.96	594.874	20.185
CPERKG00000002694.1	685	469.845	224.544	5.75611
CPERKG00000002695.1	366	173.419	1020.99	70.9104
CPERKG00000002696.1	1026	809.907	53.0141	0.788387
CPERKG00000002697.1	681	465.892	11	0.284375
CPERKG00000002698.1	3951	3734.91	2828.28	9.12066
CPERKG00000002699.1	4202	3985.91	15687	47.402
CPERKG00000002700.1	956	739.907	5913	96.253
CPERKG00000002701.1	4668	4451.91	17957	48.5815
CPERKG00000002702.1	1755	1538.91	0	0
CPERKG00000002703.1	1338	1121.91	1473	15.8136
CPERKG00000002704.1	1653	1436.91	4000	33.5286
CPERKG00000002705.1	7773	7556.91	134	0.213572
CPERKG00000002706.1	1099	882.907	184.228	2.51319
CPERKG00000002707.1	1582	1365.91	7644.77	67.4104
CPERKG00000002708.1	1725	1508.91	1196	9.54668
CPERKG00000002709.1	4431	4214.91	3819	10.913
CPERKG00000002710.1	2031	1814.91	5120	33.9781
CPERKG00000002711.1	2397	2180.91	1656	9.14548
CPERKG00000002712.1	744	528.14	452.099	10.3102
CPERKG00000002713.1	2541	2324.91	1574.9	8.15889
CPERKG00000002714.1	2324	2107.91	2223	12.702
CPERKG00000002715.1	1004	787.907	12275	187.642
CPERKG00000002716.1	2655	2438.91	1468	7.2496
CPERKG00000002717.1	1086	869.907	1567	21.696
CPERKG00000002718.1	6372	6155.91	5675	11.1034
CPERKG00000002719.1	1163	946.907	2693	34.2541
CPERKG00000002720.1	1341	1124.91	19118.2	204.699
CPERKG00000002721.1	4567	4350.91	10808.8	29.9213
CPERKG00000002722.1	1560	1343.91	1299	11.6419
CPERKG00000002723.1	2565	2348.91	4111	21.0797
CPERKG00000002724.1	1899	1682.91	613	4.38716
CPERKG00000002725.1	576	363.778	1771.64	58.6574
CPERKG00000002726.1	1124	907.907	2236.36	29.6677
CPERKG00000002727.1	2745	2528.91	6418.45	30.569
CPERKG00000002728.1	681	465.892	611.55	15.8099
CPERKG00000002729.1	7044	6827.91	2508.72	4.42536
CPERKG00000002730.1	14082	13865.9	416.276	0.36159
CPERKG00000002731.1	1637	1420.91	1290	10.9347
CPERKG00000002732.1	999	782.907	1543	23.7377
CPERKG00000002733.1	4716	4499.91	1511	4.04431
CPERKG00000002734.1	2400	2183.91	2644	14.5818
CPERKG00000002735.1	3114	2897.91	3997	16.6124
CPERKG00000002736.1	2784	2567.91	2092	9.81219
CPERKG00000002737.1	3534	3317.91	9.97081	0.0361951
CPERKG00000002738.1	3890	3673.91	1086	3.56029
CPERKG00000002739.1	3443	3226.91	5676	21.1855
CPERKG00000002740.1	3816	3599.91	13659	45.6995
CPERKG00000002741.1	2913	2696.91	0	0
CPERKG00000002742.1	2233	2016.91	11294	67.4443
CPERKG00000002743.1	3933	3716.91	10486	33.9791
CPERKG00000002744.1	3333	3116.91	675.029	2.60845
CPERKG00000002745.1	822	605.969	10	0.198762
CPERKG00000002746.1	1677	1460.91	7496	61.8003
CPERKG00000002747.1	1068	851.907	450	6.36215
CPERKG00000002748.1	1942	1725.91	2110	14.7248
CPERKG00000002749.1	1796	1579.91	1897	14.4617
CPERKG00000002750.1	863	646.907	16111	299.961
CPERKG00000002751.1	1011	794.907	7	0.106063
CPERKG00000002752.1	2367	2150.91	6708	37.5625
CPERKG00000002753.1	963	746.907	1213	19.5604
CPERKG00000002754.1	1926	1709.91	2968	20.9062
CPERKG00000002755.1	1740	1523.91	934	7.38196
CPERKG00000002756.1	1677	1460.91	620.643	5.11685
CPERKG00000002757.1	8243	8026.91	4737.36	7.10839
CPERKG00000002758.1	1529	1312.91	5258	48.2359
CPERKG00000002759.1	5645	5428.91	4637	10.2875
CPERKG00000002760.1	3290	3073.91	5082.55	19.9147
CPERKG00000002761.1	2713	2496.91	2537.45	12.2399
CPERKG00000002762.1	1322	1105.91	4062	44.239
CPERKG00000002763.1	902	685.907	888	15.5931
CPERKG00000002764.1	1338	1121.91	6370	68.3858
CPERKG00000002765.1	2776	2559.91	3053.06	14.3646
CPERKG00000002766.1	1200	983.907	1918	23.4789
CPERKG00000002767.1	2499	2282.91	2763.94	14.5822
CPERKG00000002768.1	973	756.907	1389	22.1026
CPERKG00000002769.1	3045	2828.91	57	0.242683
CPERKG00000002770.1	1929	1712.91	6348	44.6361
CPERKG00000002771.1	213	63.7089	4072	769.824
CPERKG00000002772.1	1905	1688.91	5881	41.9401
CPERKG00000002773.1	9281	9064.91	3194.3	4.2442
CPERKG00000002774.1	815	598.969	7859.7	158.046
CPERKG00000002775.1	1360	1143.91	2295	24.1644
CPERKG00000002776.1	1185	968.907	17604	218.833
CPERKG00000002777.1	1166	949.907	4871	61.7619
CPERKG00000002778.1	2069	1852.91	664	4.31616
CPERKG00000002779.1	1208	991.907	3379	41.0299
CPERKG00000002780.1	7732	7515.91	24604.9	39.4298
CPERKG00000002781.1	5982	5765.91	17695.1	36.9631
CPERKG00000002782.1	2628	2411.91	15337.9	76.5929
CPERKG00000002783.1	2031	1814.91	2494.1	16.5517
CPERKG00000002784.1	6745	6528.91	28437.3	52.4604
CPERKG00000002785.1	4335	4118.91	23586.7	68.9713
CPERKG00000002786.1	4244	4027.91	82245.9	245.934
CPERKG00000002787.1	1614	1397.91	69911.1	602.354
CPERKG00000002788.1	1371	1154.91	4028	42.0074
CPERKG00000002789.1	498	289.696	6656	276.729
CPERKG00000002790.1	1902	1685.91	448	3.20057
CPERKG00000002791.1	2490	2273.91	1328	7.03411
CPERKG00000002792.1	1520	1303.91	9488	87.6419
CPERKG00000002793.1	1159	942.907	3313	42.3191
CPERKG00000002794.1	1481	1264.91	2399	22.8431
CPERKG00000002795.1	663	448.21	10437	280.465
CPERKG00000002796.1	468	262.643	216	9.90538
CPERKG00000002797.1	324	140.073	194	16.6814
CPERKG00000002798.1	816	599.969	755	15.1566
CPERKG00000002799.1	594	381.065	118	3.72964
CPERKG00000002800.1	1560	1343.91	8739	78.3206
CPERKG00000002801.1	1545	1328.91	75	0.679752
CPERKG00000002802.1	1132	915.907	8248	108.463
CPERKG00000002803.1	2465	2248.91	1095	5.86443
CPERKG00000002804.1	339	151.634	0	0
CPERKG00000002805.1	312	130.989	5	0.459746
CPERKG00000002806.1	1110	893.907	16	0.215581
CPERKG00000002807.1	1583	1366.91	1225.86	10.8015
CPERKG00000002807.2	1652	1435.91	69.1387	0.579934
CPERKG00000002808.1	1351	1134.91	726	7.70477
CPERKG00000002809.1	2457	2240.91	6280	33.7535
CPERKG00000002810.1	1691	1474.91	16205	132.333
CPERKG00000002811.1	4155	3938.91	4181	12.7846
CPERKG00000002812.1	2544	2327.91	2444	12.645
CPERKG00000002813.1	4768	4551.91	4057	10.7348
CPERKG00000002814.1	1497	1280.91	0	0
CPERKG00000002815.1	1091	874.907	1202.57	16.555
CPERKG00000002816.1	1404	1187.91	982	9.95663
CPERKG00000002817.1	1551	1334.91	203	1.83159
CPERKG00000002818.1	3935	3718.91	856.227	2.77305
CPERKG00000002818.2	4058	3841.91	292.773	0.917841
CPERKG00000002819.1	2613	2396.91	7989	40.1444
CPERKG00000002820.1	1527	1310.91	6033.38	55.4335
CPERKG00000002821.1	1440	1223.91	2355.62	23.1814
CPERKG00000002822.1	951	734.907	4775	78.2572
CPERKG00000002823.1	3222	3005.91	3618	14.4969
CPERKG00000002824.1	2023	1806.91	4427	29.5092
CPERKG00000002825.1	1548	1331.91	7134	64.5123
CPERKG00000002826.1	468	262.643	5512	252.771
CPERKG00000002827.1	456	251.839	51062	2442.07
CPERKG00000002828.1	1496	1279.91	1046	9.84321
CPERKG00000002829.1	1675	1458.91	1367	11.2856
CPERKG00000002830.1	3248	3031.91	3049	12.1123
CPERKG00000002831.1	5106	4889.91	4164.85	10.2585
CPERKG00000002832.1	1653	1436.91	1019.15	8.54268
CPERKG00000002833.1	2836	2619.91	6716	30.8751
CPERKG00000002834.1	3044	2827.91	8991.22	38.2946
CPERKG00000002835.1	960	743.907	2292.78	37.1216
CPERKG00000002836.1	5313	5096.91	3404	8.04389
CPERKG00000002837.1	1569	1352.91	0	0
CPERKG00000002838.1	4495	4278.91	14441.9	40.6514
CPERKG00000002839.1	2757	2540.91	535.073	2.53634
CPERKG00000002840.1	1327	1110.91	375	4.06572
CPERKG00000002841.1	1155	938.907	4508	57.8289
CPERKG00000002842.1	906	689.907	971	16.9517
CPERKG00000002843.1	1149	932.907	72998	942.445
CPERKG00000002844.1	12458	12241.9	6692	6.58401
CPERKG00000002845.1	1387	1170.91	3227	33.194
CPERKG00000002846.1	860	643.907	12318	230.41
CPERKG00000002847.1	999	782.907	5984	92.0587
CPERKG00000002848.1	1551	1334.91	1621	14.6257
CPERKG00000002849.1	3724	3507.91	3555	12.206
CPERKG00000002850.1	1589	1372.91	9671	84.8426
CPERKG00000002851.1	1194	977.907	7079	87.1882
CPERKG00000002852.1	582	369.557	8983	292.768
CPERKG00000002853.1	1563	1346.91	3227	28.8566
CPERKG00000002854.1	234	77.0512	9697	1515.8
CPERKG00000002855.1	1299	1082.91	4015	44.6558
CPERKG00000002856.1	2888	2671.91	3973.79	17.913
CPERKG00000002857.1	1437	1220.91	163.206	1.61004
CPERKG00000002858.1	939	722.907	1249	20.8096
CPERKG00000002859.1	1329	1112.91	2853	30.8764
CPERKG00000002860.1	1749	1532.91	4061	31.9081
CPERKG00000002861.1	1770	1553.91	1758	13.6263
CPERKG00000002862.1	1253	1036.91	5761	66.9178
CPERKG00000002863.1	2355	2138.91	177	0.996701
CPERKG00000002864.1	3677	3460.91	1193	4.15178
CPERKG00000002865.1	1448	1231.91	947	9.25882
CPERKG00000002866.1	697	481.751	3576	89.4044
CPERKG00000002867.1	2199	1982.91	5793	35.1872
CPERKG00000002868.1	6001	5784.91	6499.5	13.5322
CPERKG00000002869.1	2010	1793.91	7387.5	49.5999
CPERKG00000002870.1	1283	1066.91	2052	23.1651
CPERKG00000002871.1	3552	3335.91	11456	41.3621
CPERKG00000002872.1	1758	1541.91	625	4.88209
CPERKG00000002873.1	2883	2666.91	4352.98	19.6591
CPERKG00000002874.1	729	513.401	1290.02	30.2637
CPERKG00000002875.1	2037	1820.91	1870	12.3691
CPERKG00000002876.1	2029	1812.91	21852	145.177
CPERKG00000002877.1	4351	4134.91	8210	23.9145
CPERKG00000002878.1	6769	6552.91	26612.5	48.9143
CPERKG00000002878.2	6744	6527.91	20863.5	38.4942
CPERKG00000002879.1	2061	1844.91	0	0
CPERKG00000002880.1	756	540.087	9787	218.258
CPERKG00000002881.1	3885	3668.91	5016	16.4666
CPERKG00000002882.1	1551	1334.91	4355	39.2935
CPERKG00000002883.1	4032	3815.91	5297	16.7192
CPERKG00000002884.1	6122	5905.91	43287.1	88.2786
CPERKG00000002885.1	3559	3342.91	18.9173	0.0681582
CPERKG00000002886.1	945	728.907	1100	18.1762
CPERKG00000002887.1	784	568.087	4435	94.0291
CPERKG00000002888.1	675	459.892	1805	47.2721
CPERKG00000002889.1	2953	2736.91	2638	11.6091
CPERKG00000002890.1	4333	4116.91	5769	16.8777
CPERKG00000002891.1	3126	2909.91	0	0
CPERKG00000002892.1	2247	2030.91	3312	19.6419
CPERKG00000002893.1	3517	3300.91	10117	36.9149
CPERKG00000002894.1	1190	973.907	3889	48.0954
CPERKG00000002895.1	1446	1229.91	30	0.293787
CPERKG00000002896.1	2325	2108.91	2116	12.0849
CPERKG00000002897.1	2262	2045.91	364	2.14289
CPERKG00000002898.1	2598	2381.91	2004.5	10.136
CPERKG00000002899.1	1785	1568.91	182	1.3972
CPERKG00000002900.1	4737	4520.91	1591	4.23866
CPERKG00000002901.1	1401	1184.91	1433	14.5662
CPERKG00000002902.1	1392	1175.91	22	0.225337
CPERKG00000002903.1	3339	3122.91	13437	51.8235
CPERKG00000002904.1	962	745.907	374	6.03907
CPERKG00000002905.1	689	473.798	5774	146.78
CPERKG00000002906.1	3513	3296.91	4596	16.7902
CPERKG00000002907.1	1408	1191.91	1906.45	19.2649
CPERKG00000002908.1	994	777.907	1427.55	22.1028
CPERKG00000002909.1	1038	821.907	6980	102.286
CPERKG00000002910.1	3342	3125.91	5614	21.6312
CPERKG00000002911.1	1023	806.907	9853	147.071
CPERKG00000002912.1	3099	2882.91	64507	269.501
CPERKG00000002913.1	1640	1423.91	4560	38.5715
CPERKG00000002914.1	727	511.401	2843.41	66.967
CPERKG00000002915.1	1571	1354.91	3706.46	32.9483
CPERKG00000002915.2	1687	1470.91	1043.13	8.54155
CPERKG00000002916.1	2214	1997.91	1932	11.647
CPERKG00000002917.1	4577	4360.91	3734.74	10.3149
CPERKG00000002918.1	4436	4219.91	4241	12.1046
CPERKG00000002919.1	4263	4046.91	2696	8.0238
CPERKG00000002920.1	18387	18170.9	4768	3.16041
CPERKG00000002921.1	387	191.085	512.05	32.2753
CPERKG00000002922.1	3051	2834.91	726.622	3.08712
CPERKG00000002923.1	2157	1940.91	1689	10.4811
CPERKG00000002924.1	2442	2225.91	1459	7.89463
CPERKG00000002925.1	1920	1703.91	1186	8.38344
CPERKG00000002926.1	5327	5110.91	3601	8.48611
CPERKG00000002927.1	2403	2186.91	1754	9.66013
CPERKG00000002928.1	2778	2561.91	557	2.61864
CPERKG00000002929.1	1019	802.907	1156	17.3411
CPERKG00000002930.1	2914	2697.91	84969	379.33
CPERKG00000002931.1	1207	990.907	24211	294.282
CPERKG00000002932.1	612	398.516	1205	36.4187
CPERKG00000002933.1	2085	1868.91	46	0.296452
CPERKG00000002934.1	2016	1799.91	21	0.140525
CPERKG00000002935.1	1602	1385.91	42	0.365005
CPERKG00000002936.1	2755	2538.91	1253	5.94412
CPERKG00000002937.1	1248	1031.91	675	7.87856
CPERKG00000002938.1	2724	2507.91	1803	8.659
CPERKG00000002939.1	6198	5981.91	6009.5	12.0999
CPERKG00000002940.1	2678	2461.91	7520	36.79
CPERKG00000002941.1	999	782.907	2860	43.9986
CPERKG00000002942.1	2853	2636.91	1748	7.98418
CPERKG00000002943.1	390	193.734	34.3754	2.13711
CPERKG00000002944.1	2765	2548.91	3086.85	14.5863
CPERKG00000002945.1	1353	1136.91	2234.78	23.6751
CPERKG00000002946.1	1831	1614.91	931	6.94362
CPERKG00000002947.1	1906	1689.91	2366	16.863
CPERKG00000002948.1	2072	1855.91	561	3.64074
CPERKG00000002949.1	1989	1772.91	578	3.92668
CPERKG00000002950.1	1112	895.907	533	7.16552
CPERKG00000002951.1	1143	926.907	909	11.8117
CPERKG00000002952.1	2202	1985.91	350	2.12272
CPERKG00000002953.1	1154	937.907	1241	15.9366
CPERKG00000002954.1	1137	920.907	79.8808	1.04474
CPERKG00000002955.1	2530	2313.91	9463.12	49.2575
CPERKG00000002956.1	1345	1128.91	745	7.94843
CPERKG00000002957.1	2681	2464.91	1972	9.63585
CPERKG00000002958.1	1535	1318.91	1491.02	13.6161
CPERKG00000002959.1	2738	2521.91	60947	291.076
CPERKG00000002960.1	1437	1220.91	1093	10.7825
CPERKG00000002961.1	3069	2852.91	784	3.30988
CPERKG00000002962.1	1266	1049.91	132	1.51428
CPERKG00000002963.1	2637	2420.91	52908	263.225
CPERKG00000002964.1	1096	879.907	7214	98.7468
CPERKG00000002965.1	1933	1716.91	1315	9.22492
CPERKG00000002966.1	515	305.673	8726	343.829
CPERKG00000002967.1	2250	2033.91	311	1.84167
CPERKG00000002968.1	2350	2133.91	14639	82.6265
