target_id	length	eff_length	est_counts	tpm
CPERKG00000002430.1	9886	9675.13	8400	11.7387
CPERKG00000002431.1	2346	2135.13	1850	11.7151
CPERKG00000002432.1	1357	1146.13	3414	40.2744
CPERKG00000002433.1	1716	1505.13	1603	14.3999
CPERKG00000002434.1	891	680.125	409	8.13077
CPERKG00000002435.1	849	638.19	2193	46.4607
CPERKG00000002436.1	3294	3083.13	4026.56	17.658
CPERKG00000002437.1	3316	3105.13	91.4369	0.398144
CPERKG00000002438.1	1401	1190.13	7052	80.1156
CPERKG00000002439.1	4741	4530.13	528	1.57587
CPERKG00000002440.1	760	549.471	269	6.61919
CPERKG00000002441.1	573	365.706	41868	1547.92
CPERKG00000002442.1	1401	1190.13	49183	558.753
CPERKG00000002443.1	4742	4531.13	1465.85	4.37402
CPERKG00000002444.1	2130	1919.13	8561.15	60.3151
CPERKG00000002445.1	1107	896.125	20650	311.565
CPERKG00000002446.1	2145	1934.13	340	2.3768
CPERKG00000002447.1	1342	1131.13	1263	15.097
CPERKG00000002448.1	1855	1644.13	1264.48	10.3986
CPERKG00000002449.1	1878	1667.13	624.516	5.06492
CPERKG00000002450.1	1426	1215.13	867	9.64707
CPERKG00000002451.1	3122	2911.13	1157	5.37366
CPERKG00000002452.1	1027	816.125	240	3.97605
CPERKG00000002453.1	1047	836.125	21570	348.8
CPERKG00000002454.1	2130	1919.13	127.65	0.899324
CPERKG00000002455.1	555	348.315	12.4566	0.48353
CPERKG00000002456.1	1322	1111.13	6899	83.95
CPERKG00000002457.1	2315	2104.13	3466	22.2718
CPERKG00000002458.1	1440	1229.13	9865	108.517
CPERKG00000002459.1	2077	1866.13	2288	16.5773
CPERKG00000002460.1	3766	3555.13	124	0.47159
CPERKG00000002461.1	6043	5832.13	737	1.70859
CPERKG00000002462.1	1592	1381.13	7027.15	68.7929
CPERKG00000002463.1	1864	1653.13	20.8522	0.170547
CPERKG00000002464.1	3884	3673.13	2	0.00736193
CPERKG00000002465.1	3157	2946.13	2892	13.2722
CPERKG00000002466.1	1659	1448.13	0	0
CPERKG00000002467.1	1232	1021.13	202	2.67467
CPERKG00000002468.1	3459	3248.13	1572	6.54361
CPERKG00000002469.1	408	213.217	1023	64.8711
CPERKG00000002470.1	1012	801.125	129172	2180.04
CPERKG00000002471.1	4644	4433.13	6461	19.7055
CPERKG00000002472.1	2820	2609.13	12168	63.0553
CPERKG00000002473.1	5573	5362.13	3955	9.97257
CPERKG00000002474.1	1343	1132.13	2636	31.481
CPERKG00000002475.1	4294	4083.13	1826.78	6.04911
CPERKG00000002476.1	396	202.908	304.219	20.2715
CPERKG00000002477.1	1653	1442.13	519	4.86588
CPERKG00000002478.1	2163	1952.13	247	1.71075
CPERKG00000002479.1	1956	1745.13	2379	18.4317
CPERKG00000002480.1	1330	1119.13	1866	22.544
CPERKG00000002481.1	846	635.19	566	12.0479
CPERKG00000002482.1	774	563.305	3654	87.7047
CPERKG00000002483.1	746	535.471	24	0.606
CPERKG00000002484.1	1472	1261.13	257	2.75532
CPERKG00000002485.1	1902	1691.13	594	4.74906
CPERKG00000002486.1	3053	2842.13	45300	215.503
CPERKG00000002487.1	1353	1142.13	0	0
CPERKG00000002488.1	1525	1314.13	8566	88.133
CPERKG00000002489.1	1802	1591.13	17442	148.214
CPERKG00000002490.1	1014	803.125	3824	64.3772
CPERKG00000002491.1	1619	1408.13	746	7.163
CPERKG00000002492.1	2624	2413.13	14058	78.7664
CPERKG00000002493.1	2154	1943.13	323.185	2.24878
CPERKG00000002494.1	1777	1566.13	921.815	7.9582
CPERKG00000002495.1	2457	2246.13	1235	7.43413
CPERKG00000002496.1	1284	1073.13	321	4.04438
CPERKG00000002497.1	1794	1583.13	3094	26.4242
CPERKG00000002498.1	387	195.357	12529	867.133
CPERKG00000002499.1	4608	4397.13	2433	7.48119
CPERKG00000002500.1	1500	1289.13	882	9.25062
CPERKG00000002501.1	1918	1707.13	696.582	5.51702
CPERKG00000002501.2	2004	1793.13	1334.42	10.0619
CPERKG00000002502.1	2220	2009.13	26130	175.845
CPERKG00000002503.1	1145	934.125	12677	183.488
CPERKG00000002504.1	1707	1496.13	23887	215.869
CPERKG00000002505.1	3428	3217.13	4294.92	18.0503
CPERKG00000002506.1	948	737.125	4858.92	89.1243
CPERKG00000002507.1	1221	1010.13	3859	51.6532
CPERKG00000002508.1	1586	1375.13	4066	39.9781
CPERKG00000002509.1	1359	1148.13	51.7008	0.608843
CPERKG00000002510.1	1359	1148.13	30.1336	0.354861
CPERKG00000002511.1	1359	1148.13	4.8428	0.0570301
CPERKG00000002512.1	1086	875.125	4	0.0617998
CPERKG00000002513.1	2061	1850.13	10	0.0730796
CPERKG00000002514.1	1602	1391.13	406.323	3.94914
CPERKG00000002515.1	1729	1518.13	1327	11.8185
CPERKG00000002516.1	2330	2119.13	2853	18.203
CPERKG00000002517.1	726	515.63	112637	2953.53
CPERKG00000002518.1	2934	2723.13	2389	11.8617
CPERKG00000002519.1	1413	1202.13	460	5.17375
CPERKG00000002520.1	1255	1044.13	22917.8	296.769
CPERKG00000002521.1	4489	4278.13	5234	16.5416
CPERKG00000002522.1	2727	2516.13	0	0
CPERKG00000002523.1	2093	1882.13	1240	8.9078
CPERKG00000002524.1	1165	954.125	9285	131.575
CPERKG00000002525.1	1591	1380.13	732	7.17117
CPERKG00000002526.1	1292	1081.13	52840	660.822
CPERKG00000002527.1	5075	4864.13	3821	10.6211
CPERKG00000002528.1	3072	2861.13	0	0
CPERKG00000002529.1	1068	857.125	670	10.5689
CPERKG00000002530.1	824	613.19	1847	40.7258
CPERKG00000002531.1	1710	1499.13	6533	58.9213
CPERKG00000002532.1	3513	3302.13	3400	13.9214
CPERKG00000002533.1	327	145.842	387	35.8777
CPERKG00000002534.1	762	551.416	697	17.0903
CPERKG00000002535.1	3234	3023.13	3889	17.3932
CPERKG00000002536.1	1404	1193.13	835	9.46232
CPERKG00000002537.1	663	453.452	296	8.82588
CPERKG00000002538.1	1143	932.125	902	13.0837
CPERKG00000002539.1	2796	2585.13	4042	21.1403
CPERKG00000002540.1	2496	2285.13	55985	331.252
CPERKG00000002541.1	1452	1241.13	0	0
CPERKG00000002542.1	3363	3152.13	2492	10.6891
CPERKG00000002543.1	1499	1288.13	2698	28.3192
CPERKG00000002544.1	564	356.962	2655	100.563
CPERKG00000002545.1	498	294.661	21	0.963593
CPERKG00000002546.1	909	698.125	37	0.716582
CPERKG00000002547.1	1014	803.125	2156	36.2963
CPERKG00000002548.1	3923	3712.13	12651	46.0786
CPERKG00000002549.1	5348	5137.13	7604	20.0133
CPERKG00000002550.1	1677	1466.13	21242	195.894
CPERKG00000002551.1	1605	1394.13	8496	82.3968
CPERKG00000002552.1	519	314.052	0	0
CPERKG00000002553.1	2682	2471.13	369.68	2.02269
CPERKG00000002554.1	1161	950.125	11523.3	163.981
CPERKG00000002555.1	5875	5664.13	2180	5.20381
CPERKG00000002556.1	387	195.357	0	0
CPERKG00000002557.1	658	448.452	9909	298.752
CPERKG00000002558.1	1960	1749.13	1658	12.8163
CPERKG00000002559.1	1004	793.125	9097	155.079
CPERKG00000002560.1	2118	1907.13	1009	7.15335
CPERKG00000002561.1	2439	2228.13	3819	23.1743
CPERKG00000002562.1	2730	2519.13	281	1.50818
CPERKG00000002563.1	1278	1067.13	3950	50.0471
CPERKG00000002564.1	3378	3167.13	6428.48	27.4436
CPERKG00000002565.1	1227	1016.13	1375.52	18.3027
CPERKG00000002566.1	1827	1616.13	14328.1	119.87
CPERKG00000002567.1	474	273.088	10161.9	503.116
CPERKG00000002568.1	1704	1493.13	289	2.61697
CPERKG00000002569.1	1110	899.125	65	0.977441
CPERKG00000002570.1	409	214.014	10642	672.323
CPERKG00000002571.1	1737	1526.13	2535	22.4587
CPERKG00000002572.1	1789	1578.13	20287	173.81
CPERKG00000002573.1	1715	1504.13	31479	282.966
CPERKG00000002574.1	916	705.125	44077	845.168
CPERKG00000002575.1	2007	1796.13	1910	14.3779
CPERKG00000002576.1	911	700.125	6	0.11587
CPERKG00000002577.1	4651	4440.13	1322	4.02563
CPERKG00000002578.1	1604	1393.13	7528.88	73.0698
CPERKG00000002579.1	1785	1574.13	2578.12	22.1443
CPERKG00000002580.1	1214	1003.13	19598	264.152
CPERKG00000002581.1	858	647.125	10511	219.61
CPERKG00000002582.1	4077	3866.13	898	3.14049
CPERKG00000002583.1	2568	2357.13	16043	92.0238
CPERKG00000002584.1	1821	1610.13	1538	12.915
CPERKG00000002585.1	683	473.127	379	10.8308
CPERKG00000002586.1	1018	807.125	3132	52.466
CPERKG00000002587.1	1267	1056.13	7464	95.555
CPERKG00000002588.1	1730	1519.13	27664	246.217
CPERKG00000002589.1	1043	832.125	1016	16.5083
CPERKG00000002590.1	1635	1424.13	66095	627.506
CPERKG00000002591.1	1205	994.125	1615	21.9649
CPERKG00000002592.1	1802	1591.13	5375	45.6743
CPERKG00000002593.1	1673	1462.13	741	6.85222
CPERKG00000002594.1	921	710.125	155	2.95117
CPERKG00000002595.1	880	669.125	18	0.363716
CPERKG00000002596.1	1700	1489.13	1962	17.8142
CPERKG00000002597.1	1287	1076.13	4	0.0502568
CPERKG00000002598.1	1849	1638.13	38.7054	0.319464
CPERKG00000002599.1	1787	1576.13	1541.29	13.2219
CPERKG00000002600.1	2008	1797.13	166	1.2489
CPERKG00000002601.1	1156	945.125	16878.8	241.462
CPERKG00000002602.1	1562	1351.13	8562.24	85.6819
CPERKG00000002603.1	4659	4448.13	5697.54	17.3184
CPERKG00000002604.1	3801	3590.13	6385.46	24.0481
CPERKG00000002605.1	2194	1983.13	3177	21.6603
CPERKG00000002606.1	4060	3849.13	4532	15.9193
CPERKG00000002607.1	2712	2501.13	0	0
CPERKG00000002608.1	3818	3607.13	1546	5.7949
CPERKG00000002609.1	417	221.029	494	30.2186
CPERKG00000002610.1	983	772.125	3985.51	69.7901
CPERKG00000002611.1	903	692.125	92.4889	1.80677
CPERKG00000002612.1	585	377.333	3096	110.936
CPERKG00000002613.1	1863	1652.13	2664	21.8016
CPERKG00000002614.1	1589	1378.13	835	8.1921
CPERKG00000002615.1	2945	2734.13	4410	21.8081
CPERKG00000002616.1	1437	1226.13	332	3.66101
CPERKG00000002617.1	2079	1868.13	2167	15.6838
CPERKG00000002618.1	1426	1215.13	1740.55	19.3671
CPERKG00000002618.2	1415	1204.13	37.446	0.420467
CPERKG00000002619.1	2037	1826.13	1924	14.2453
CPERKG00000002620.1	1686	1475.13	350	3.20802
CPERKG00000002621.1	1436	1225.13	162	1.78785
CPERKG00000002622.1	1644	1433.13	13671	128.977
CPERKG00000002623.1	1314	1103.13	602	7.37852
CPERKG00000002624.1	1686	1475.13	3043	27.8914
CPERKG00000002625.1	1291	1080.13	990	12.3925
CPERKG00000002626.1	942	731.125	3720	68.7937
CPERKG00000002627.1	976	765.125	5	0.0883557
CPERKG00000002628.1	2122	1911.13	1835	12.9821
CPERKG00000002629.1	2641	2430.13	3358	18.6831
CPERKG00000002630.1	1489	1278.13	635	6.71735
CPERKG00000002631.1	3336	3125.13	3021.96	13.0743
CPERKG00000002632.1	2794	2583.13	853	4.46479
CPERKG00000002633.1	1768	1557.13	46268	401.749
CPERKG00000002634.1	5939	5728.13	4622	10.9098
CPERKG00000002635.1	462	261.885	431	22.2518
CPERKG00000002636.1	642	432.716	1	0.031246
CPERKG00000002637.1	3161	2950.13	1109	5.08263
CPERKG00000002638.1	665	455.361	230	6.8292
CPERKG00000002639.1	1871	1660.13	1593.82	12.9807
CPERKG00000002639.2	1867	1656.13	66.1759	0.540262
CPERKG00000002640.1	3152	2941.13	3225.73	14.829
CPERKG00000002641.1	1449	1238.13	2268.27	24.7701
CPERKG00000002642.1	2541	2330.13	3156	18.3128
CPERKG00000002643.1	858	647.125	0	0
CPERKG00000002644.1	1345	1134.13	3639	43.3829
CPERKG00000002645.1	5775	5564.13	2657.62	6.45793
CPERKG00000002646.1	1818	1607.13	225.381	1.89612
CPERKG00000002647.1	4594	4383.13	1090	3.36233
CPERKG00000002648.1	1148	937.125	1256	18.1213
CPERKG00000002649.1	624	415.099	1806	58.8252
CPERKG00000002650.1	2373	2162.13	25797	161.319
CPERKG00000002651.1	1106	895.125	55	0.830761
CPERKG00000002652.1	964	753.125	2823	50.6805
CPERKG00000002653.1	1263	1052.13	683	8.77709
CPERKG00000002654.1	1803	1592.13	2607	22.1392
CPERKG00000002655.1	2276	2065.13	3764	24.6434
CPERKG00000002656.1	2008	1797.13	9291	69.9007
CPERKG00000002657.1	3046	2835.13	6337	30.221
CPERKG00000002658.1	1794	1583.13	124	1.05902
CPERKG00000002659.1	1899	1688.13	409	3.27579
CPERKG00000002660.1	603	394.75	2964	101.52
CPERKG00000002661.1	1365	1154.13	1705	19.9742
CPERKG00000002662.1	2730	2519.13	7749	41.5904
CPERKG00000002663.1	2446	2235.13	635	3.84122
CPERKG00000002664.1	2503	2292.13	4572	26.969
CPERKG00000002665.1	1470	1259.13	11695	125.582
CPERKG00000002666.1	3117	2906.13	650	3.0241
CPERKG00000002667.1	1028	817.125	2281	37.7428
CPERKG00000002668.1	3376	3165.13	742	3.16964
CPERKG00000002669.1	2726	2515.13	216	1.16116
CPERKG00000002670.1	2154	1943.13	99	0.688861
CPERKG00000002671.1	1941	1730.13	984	7.6898
CPERKG00000002672.1	2108	1897.13	16761.9	119.461
CPERKG00000002673.1	1254	1043.13	161.052	2.0875
CPERKG00000002674.1	1241	1030.13	7114.01	93.3731
CPERKG00000002675.1	1406	1195.13	4813.99	54.4614
CPERKG00000002676.1	1002	791.125	1495	25.5501
CPERKG00000002677.1	885	674.125	1667	33.4343
CPERKG00000002678.1	1458	1247.13	37735	409.102
CPERKG00000002679.1	2144	1933.13	14997	104.892
CPERKG00000002680.1	1803	1592.13	464	3.94038
CPERKG00000002681.1	744	533.471	3452	87.4897
CPERKG00000002682.1	234	79.4551	117967	20074.1
CPERKG00000002683.1	1540	1329.13	477	4.85232
CPERKG00000002684.1	813	602.19	8268	185.637
CPERKG00000002685.1	913	702.125	23110	445.023
CPERKG00000002686.1	2336	2125.13	2440	15.524
CPERKG00000002687.1	1828	1617.13	134838	1127.37
CPERKG00000002688.1	1086	875.125	1297.84	20.0515
CPERKG00000002689.1	696	486.031	51145	1422.78
CPERKG00000002690.1	2512	2301.13	6415	37.6924
CPERKG00000002691.1	612	403.51	0	0
CPERKG00000002692.1	853	642.19	4383	92.2795
CPERKG00000002693.1	567	359.962	141.424	5.31207
CPERKG00000002694.1	685	475.127	33.8922	0.964466
CPERKG00000002695.1	366	177.501	406.371	30.9542
CPERKG00000002696.1	1026	815.125	35.7508	0.593006
CPERKG00000002697.1	681	471.175	8	0.229565
CPERKG00000002698.1	3951	3740.13	806.736	2.91637
CPERKG00000002699.1	4202	3991.13	8797	29.8014
CPERKG00000002700.1	956	745.125	5529	100.326
CPERKG00000002701.1	4668	4457.13	10211	30.975
CPERKG00000002702.1	1755	1544.13	0	0
CPERKG00000002703.1	1338	1127.13	972	11.6598
CPERKG00000002704.1	1653	1442.13	3400	31.8767
CPERKG00000002705.1	7773	7562.13	28	0.0500624
CPERKG00000002706.1	1099	888.125	24.2198	0.368718
CPERKG00000002707.1	1582	1371.13	2343.78	23.112
CPERKG00000002708.1	1725	1514.13	488	4.35768
CPERKG00000002709.1	4431	4220.13	2567	8.22428
CPERKG00000002710.1	2031	1820.13	3609	26.8091
CPERKG00000002711.1	2397	2186.13	1115	6.896
CPERKG00000002712.1	744	533.471	251.462	6.3732
CPERKG00000002713.1	2541	2330.13	395.538	2.29513
CPERKG00000002714.1	2324	2113.13	2896	18.5298
CPERKG00000002715.1	1004	793.125	6707	114.336
CPERKG00000002716.1	2655	2444.13	852	4.71318
CPERKG00000002717.1	1086	875.125	1474	22.7732
CPERKG00000002718.1	6372	6161.13	1597	3.50463
CPERKG00000002719.1	1163	952.125	2419	34.351
CPERKG00000002720.1	1341	1130.13	36016.9	430.9
CPERKG00000002721.1	4567	4356.13	4280.15	13.2848
CPERKG00000002722.1	1560	1349.13	598	5.99303
CPERKG00000002723.1	2565	2354.13	4563	26.2071
CPERKG00000002724.1	1899	1688.13	525	4.20486
CPERKG00000002725.1	576	368.669	1479.93	54.2752
CPERKG00000002726.1	1124	913.125	1419.07	21.0122
CPERKG00000002727.1	2745	2534.13	4793.18	25.5737
CPERKG00000002728.1	681	471.175	8.81577	0.252974
CPERKG00000002729.1	7044	6833.13	1777.15	3.51642
CPERKG00000002730.1	14082	13871.1	246.854	0.240616
CPERKG00000002731.1	1637	1426.13	792	7.5087
CPERKG00000002732.1	999	788.125	1451	24.8926
CPERKG00000002733.1	4716	4505.13	126	0.378147
CPERKG00000002734.1	2400	2189.13	1232	7.60917
CPERKG00000002735.1	3114	2903.13	3062	14.2606
CPERKG00000002736.1	2784	2573.13	1084	5.69595
CPERKG00000002737.1	3534	3323.13	7.57284	0.0308113
CPERKG00000002738.1	3890	3679.13	632	2.32258
CPERKG00000002739.1	3443	3232.13	3986	16.6743
CPERKG00000002740.1	3816	3605.13	14566	54.6283
CPERKG00000002741.1	2913	2702.13	0	0
CPERKG00000002742.1	2233	2022.13	14934	99.854
CPERKG00000002743.1	3933	3722.13	5304	19.2668
CPERKG00000002744.1	3333	3122.13	481.427	2.08486
CPERKG00000002745.1	822	611.19	4	0.0884874
CPERKG00000002746.1	1677	1466.13	5603	51.671
CPERKG00000002747.1	1068	857.125	1062	16.7524
CPERKG00000002748.1	1942	1731.13	711	5.55314
CPERKG00000002749.1	1796	1585.13	1201	10.2442
CPERKG00000002750.1	863	652.125	24326	504.356
CPERKG00000002751.1	1011	800.125	4	0.0675926
CPERKG00000002752.1	2367	2156.13	2941	18.4424
CPERKG00000002753.1	963	752.125	1642	29.5176
CPERKG00000002754.1	1926	1715.13	741	5.84144
CPERKG00000002755.1	1740	1529.13	1080	9.54944
CPERKG00000002756.1	1677	1466.13	358.278	3.30404
CPERKG00000002757.1	8243	8032.13	2595.72	4.36943
CPERKG00000002758.1	1529	1318.13	6332	64.9504
CPERKG00000002759.1	5645	5434.13	2193	5.4564
CPERKG00000002760.1	3290	3079.13	5236.37	22.9933
CPERKG00000002761.1	2713	2502.13	1277.63	6.90386
CPERKG00000002762.1	1322	1111.13	5067	61.6574
CPERKG00000002763.1	902	691.125	742	14.5159
CPERKG00000002764.1	1338	1127.13	7841	94.0582
CPERKG00000002765.1	2776	2565.13	2345.92	12.3653
CPERKG00000002766.1	1200	989.125	3670	50.1663
CPERKG00000002767.1	2499	2288.13	4195.08	24.7889
CPERKG00000002768.1	973	762.125	11	0.195148
CPERKG00000002769.1	3045	2834.13	5	0.0238533
CPERKG00000002770.1	1929	1718.13	2298	18.0839
CPERKG00000002771.1	213	67.2901	2272	456.515
CPERKG00000002772.1	1905	1694.13	2965	23.6634
CPERKG00000002773.1	9281	9070.13	2730.72	4.07062
CPERKG00000002774.1	815	604.19	5510.28	123.31
CPERKG00000002775.1	1360	1149.13	1875	22.0613
CPERKG00000002776.1	1185	974.125	158	2.19301
CPERKG00000002777.1	1166	955.125	2397	33.9317
CPERKG00000002778.1	2069	1858.13	217	1.579
CPERKG00000002779.1	1208	997.125	1630	22.1022
CPERKG00000002780.1	7732	7521.13	19219.7	34.551
CPERKG00000002781.1	5982	5771.13	27733.3	64.9738
CPERKG00000002782.1	2628	2417.13	12593	70.4411
CPERKG00000002783.1	2031	1820.13	1986.03	14.7531
CPERKG00000002784.1	6745	6534.13	40376	83.5475
CPERKG00000002785.1	4335	4124.13	32816	107.585
CPERKG00000002786.1	4244	4033.13	114921	385.261
CPERKG00000002787.1	1614	1403.13	23011.9	221.745
CPERKG00000002788.1	1371	1160.13	6077	70.8242
CPERKG00000002789.1	498	294.661	6459	296.374
CPERKG00000002790.1	1902	1691.13	441	3.52582
CPERKG00000002791.1	2490	2279.13	1006	5.96798
CPERKG00000002792.1	1520	1309.13	9861	101.844
CPERKG00000002793.1	1159	948.125	3484	49.6832
CPERKG00000002794.1	1481	1270.13	2037	21.6841
CPERKG00000002795.1	663	453.452	8035	239.581
CPERKG00000002796.1	468	267.422	104	5.25817
CPERKG00000002797.1	324	143.668	160	15.0576
CPERKG00000002798.1	816	605.19	492	10.9919
CPERKG00000002799.1	594	386.142	237	8.29849
CPERKG00000002800.1	1560	1349.13	8392	84.1028
CPERKG00000002801.1	1545	1334.13	28	0.283765
CPERKG00000002802.1	1132	921.125	4320	63.4107
CPERKG00000002803.1	2465	2254.13	734	4.40266
CPERKG00000002804.1	339	155.392	0	0
CPERKG00000002805.1	312	134.826	0	0
CPERKG00000002806.1	1110	899.125	2	0.0300751
CPERKG00000002807.1	1583	1372.13	1251.6	12.333
CPERKG00000002807.2	1652	1441.13	12.4048	0.116382
CPERKG00000002808.1	1351	1140.13	467	5.53811
CPERKG00000002809.1	2457	2246.13	6633	39.9276
CPERKG00000002810.1	1691	1480.13	10497	95.888
CPERKG00000002811.1	4155	3944.13	1944	6.66412
CPERKG00000002812.1	2544	2333.13	1299	7.52781
CPERKG00000002813.1	4768	4557.13	2318	6.87733
CPERKG00000002814.1	1497	1286.13	0	0
CPERKG00000002815.1	1091	880.125	618.027	9.49425
CPERKG00000002816.1	1404	1193.13	510	5.77938
CPERKG00000002817.1	1551	1340.13	8	0.0807127
CPERKG00000002818.1	3935	3724.13	7.05637	0.0256185
CPERKG00000002818.2	4058	3847.13	61.9436	0.2177
CPERKG00000002819.1	2613	2402.13	10614	59.7422
CPERKG00000002820.1	1527	1316.13	4418.6	45.3926
CPERKG00000002821.1	1440	1229.13	2319.4	25.5139
CPERKG00000002822.1	951	740.125	4722	86.2617
CPERKG00000002823.1	3222	3011.13	3054	13.7132
CPERKG00000002824.1	2023	1812.13	2309	17.2279
CPERKG00000002825.1	1548	1337.13	7335	74.1695
CPERKG00000002826.1	468	267.422	3662	185.148
CPERKG00000002827.1	456	256.287	15805	833.806
CPERKG00000002828.1	1496	1285.13	791	8.32201
CPERKG00000002829.1	1675	1464.13	484	4.46956
CPERKG00000002830.1	3248	3037.13	2498	11.1206
CPERKG00000002831.1	5106	4895.13	3279.01	9.05684
CPERKG00000002832.1	1653	1442.13	2266.99	21.2542
CPERKG00000002833.1	2836	2625.13	4774	24.5884
CPERKG00000002834.1	3044	2833.13	3235.53	15.441
CPERKG00000002835.1	960	749.125	2585.47	46.6641
CPERKG00000002836.1	5313	5102.13	1767	4.68256
CPERKG00000002837.1	1569	1358.13	0	0
CPERKG00000002838.1	4495	4284.13	10921	34.4665
CPERKG00000002839.1	2757	2546.13	0	0
CPERKG00000002840.1	1327	1116.13	173	2.09571
CPERKG00000002841.1	1155	944.125	3175	45.4686
CPERKG00000002842.1	906	695.125	499	9.70588
CPERKG00000002843.1	1149	938.125	48733	702.36
CPERKG00000002844.1	12458	12247.1	8219	9.07366
CPERKG00000002845.1	1387	1176.13	681	7.82872
CPERKG00000002846.1	860	649.125	11369	236.805
CPERKG00000002847.1	999	788.125	4035	69.2222
CPERKG00000002848.1	1551	1340.13	1672	16.869
CPERKG00000002849.1	3724	3513.13	2774	10.676
CPERKG00000002850.1	1589	1378.13	11802	115.788
CPERKG00000002851.1	1194	983.125	7882	108.399
CPERKG00000002852.1	582	374.371	6610	238.724
CPERKG00000002853.1	1563	1352.13	2945	29.4487
CPERKG00000002854.1	234	79.4551	6786	1154.75
CPERKG00000002855.1	1299	1088.13	2114	26.2678
CPERKG00000002856.1	2888	2677.13	4739.86	23.9383
CPERKG00000002857.1	1437	1226.13	402.141	4.43446
CPERKG00000002858.1	939	728.125	1391	25.8296
CPERKG00000002859.1	1329	1118.13	3152	38.1148
CPERKG00000002860.1	1749	1538.13	4230	37.1831
CPERKG00000002861.1	1770	1559.13	1893	16.416
CPERKG00000002862.1	1253	1042.13	7337	95.191
CPERKG00000002863.1	2355	2144.13	223	1.40622
CPERKG00000002864.1	3677	3466.13	281	1.09612
CPERKG00000002865.1	1448	1237.13	790	8.63398
CPERKG00000002866.1	697	487.031	3226	89.5581
CPERKG00000002867.1	2199	1988.13	7095	48.251
CPERKG00000002868.1	6001	5790.13	6692.52	15.6278
CPERKG00000002869.1	2010	1799.13	8535.48	64.1452
CPERKG00000002870.1	1283	1072.13	971	12.2453
CPERKG00000002871.1	3552	3341.13	5090	20.5979
CPERKG00000002872.1	1758	1547.13	301	2.6305
CPERKG00000002873.1	2883	2672.13	3201.35	16.1984
CPERKG00000002874.1	729	518.63	1020.65	26.6084
CPERKG00000002875.1	2037	1826.13	1776	13.1495
CPERKG00000002876.1	2029	1818.13	6134	45.616
CPERKG00000002877.1	4351	4140.13	7575	24.7381
CPERKG00000002878.1	6769	6558.13	25577.4	52.732
CPERKG00000002878.2	6744	6533.13	18503.6	38.2942
CPERKG00000002879.1	2061	1850.13	0	0
CPERKG00000002880.1	756	545.471	8592	212.971
CPERKG00000002881.1	3885	3674.13	3166	11.6508
CPERKG00000002882.1	1551	1340.13	3513	35.443
CPERKG00000002883.1	4032	3821.13	3124	11.0539
CPERKG00000002884.1	6122	5911.13	30513.9	69.7951
CPERKG00000002885.1	3559	3348.13	4.12479	0.016657
CPERKG00000002886.1	945	734.125	302	5.56204
CPERKG00000002887.1	784	573.248	5853	138.049
CPERKG00000002888.1	675	465.269	1545	44.8975
CPERKG00000002889.1	2953	2742.13	126	0.62127
CPERKG00000002890.1	4333	4122.13	4254	13.9532
CPERKG00000002891.1	3126	2915.13	0	0
CPERKG00000002892.1	2247	2036.13	2039	13.5397
CPERKG00000002893.1	3517	3306.13	1477	6.0403
CPERKG00000002894.1	1190	979.125	3687	50.9134
